previous_date,current_date,threshold_95,actual_return,breach_95,threshold_99,breach_99
2022-05-23,2022-05-24,-0.01058996201762466,-0.002147800493198737,False,-0.019714756954602453,False
2022-05-24,2022-05-25,-0.010302553460213233,-0.0003985969387754196,False,-0.019179704057660136,False
2022-05-25,2022-05-26,-0.009989944545839232,0.003429300582183492,False,-0.01859773702525071,False
2022-05-26,2022-05-27,-0.009780446708067943,0.00246383722778587,False,-0.01820772628231302,False
2022-05-27,2022-05-31,-0.009532609696492408,0.0008721160707205744,False,-0.017746341582402396,False
2022-05-31,2022-06-01,-0.009248665018238952,-0.012040557667933993,True,-0.017217737201102142,False
2022-06-01,2022-06-02,-0.010573468421248263,0.006815266196279701,False,-0.01890863201241182,False
2022-06-02,2022-06-03,-0.010629766747632321,-0.004857848212152627,False,-0.01900931083359897,False
2022-06-03,2022-06-06,-0.01049890369242124,0.003841229193341844,False,-0.01877528721368314,False
2022-06-06,2022-06-07,-0.010301623822441857,0.003985969387755084,False,-0.0184224897856036,False
2022-06-07,2022-06-08,-0.010122196776970405,-0.0029379069398126623,False,-0.018101618729794135,False
2022-06-08,2022-06-09,-0.009888360416579514,-0.0036632953730986184,False,-0.017683446989585627,False
2022-06-09,2022-06-10,-0.009705453372842272,-0.014467268803452948,True,-0.017356352620480082,False
2022-06-10,2022-06-13,-0.011267751637878059,-0.012976480129764822,True,-0.019925812443852418,False
2022-06-13,2022-06-14,-0.012684884387797645,-0.013064913722267923,True,-0.021559844863955475,False
2022-06-14,2022-06-15,-0.013948177293012355,0.003829822662559268,False,-0.023017414807703074,False
2022-06-15,2022-06-16,-0.013631172467203528,0.023554781454756535,False,-0.02249429042962818,False
2022-06-16,2022-06-17,-0.016896892336700293,-0.011344299489506549,False,-0.027883412413302874,False
2022-06-17,2022-06-21,-0.017148914081724587,0.006228997623145771,False,-0.028299301093517124,False
2022-06-21,2022-06-22,-0.01685798819392973,0.0002443593711818348,False,-0.0278192124269479,False
2022-06-22,2022-06-23,-0.016344790891234716,-0.0032573289902280145,False,-0.026972329357843,False
2022-06-23,2022-06-24,-0.015913603746863653,0.0026960784313725394,False,-0.026260780231871558,False
2022-06-24,2022-06-27,-0.015475800494280208,0.00260734946630814,False,-0.02553831314121283,False
2022-06-27,2022-06-28,-0.01504953652683772,-0.008533116619260372,False,-0.02483488828862537,False
2022-06-28,2022-06-29,-0.015081319077807558,-0.004016393442622834,False,-0.024887336156468737,False
2022-06-29,2022-06-30,-0.014731672748508893,0.000905275285984608,False,-0.02431034645893385,False
2022-06-30,2022-07-01,-0.014288617047558001,-0.00937345831277736,False,-0.023579211728031537,False
2022-07-01,2022-07-05,-0.014473005911165168,-0.009628154050464799,False,-0.02388349198418324,False
2022-07-05,2022-07-06,-0.014677189615112936,-0.002095206168286956,False,-0.024220437874102024,False
2022-07-06,2022-07-07,-0.014260845782945794,0.0073066263542453935,False,-0.02353338332308046,False
2022-07-07,2022-07-08,-0.014206869569145544,0.0035017508754378035,False,-0.023444311261785967,False
2022-07-08,2022-07-11,-0.013862713084512916,-0.010717846460618019,False,-0.022876380958124096,False
2022-07-11,2022-07-12,-0.014268627795894384,-0.00016796842193689265,False,-0.023546225274850483,False
2022-07-12,2022-07-13,-0.01383415163127413,0.0011759764804704087,False,-0.022829248576387216,False
2022-07-13,2022-07-14,-0.013423002981840335,-0.007718768353049632,False,-0.02215076716531528,False
2022-07-14,2022-07-15,-0.013463628119288145,0.002536568867844702,False,-0.022217807153452274,False
2022-07-15,2022-07-18,-0.013102616510232964,0.011132664248966861,False,-0.021622062363186215,False
